"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Ilman lämpötila [°C]"
"Oulu Vihreäsaari satama","2025","11","13","02:30","6.8"
"Oulu Vihreäsaari satama","2025","11","13","02:40","6.7"
"Oulu Vihreäsaari satama","2025","11","13","02:50","6.9"
"Oulu Vihreäsaari satama","2025","11","13","03:00","6.7"
"Oulu Vihreäsaari satama","2025","11","13","03:10","6.8"
"Oulu Vihreäsaari satama","2025","11","13","03:20","6.9"
"Oulu Vihreäsaari satama","2025","11","13","03:30","6.8"
"Oulu Vihreäsaari satama","2025","11","13","03:40","6.8"
"Oulu Vihreäsaari satama","2025","11","13","03:50","7"
"Oulu Vihreäsaari satama","2025","11","13","04:00","7"
"Oulu Vihreäsaari satama","2025","11","13","04:10","6.9"
"Oulu Vihreäsaari satama","2025","11","13","04:20","6.9"
"Oulu Vihreäsaari satama","2025","11","13","04:30","6.9"
"Oulu Vihreäsaari satama","2025","11","13","04:40","7.1"
"Oulu Vihreäsaari satama","2025","11","13","04:50","7"
"Oulu Vihreäsaari satama","2025","11","13","05:00","7.3"
"Oulu Vihreäsaari satama","2025","11","13","05:10","6.9"
"Oulu Vihreäsaari satama","2025","11","13","05:20","6.7"
"Oulu Vihreäsaari satama","2025","11","13","05:30","6.7"
"Oulu Vihreäsaari satama","2025","11","13","05:40","6.6"
"Oulu Vihreäsaari satama","2025","11","13","05:50","7"
"Oulu Vihreäsaari satama","2025","11","13","06:00","6.9"
"Oulu Vihreäsaari satama","2025","11","13","06:10","6.7"
"Oulu Vihreäsaari satama","2025","11","13","06:20","6.5"
"Oulu Vihreäsaari satama","2025","11","13","06:30","6.6"
"Oulu Vihreäsaari satama","2025","11","13","06:40","6.6"
"Oulu Vihreäsaari satama","2025","11","13","06:50","6.7"
"Oulu Vihreäsaari satama","2025","11","13","07:00","6.6"
"Oulu Vihreäsaari satama","2025","11","13","07:10","6.4"
"Oulu Vihreäsaari satama","2025","11","13","07:20","7.2"
"Oulu Vihreäsaari satama","2025","11","13","07:30","6.7"
"Oulu Vihreäsaari satama","2025","11","13","07:40","5.4"
"Oulu Vihreäsaari satama","2025","11","13","07:50","4.5"
"Oulu Vihreäsaari satama","2025","11","13","08:00","3.9"
"Oulu Vihreäsaari satama","2025","11","13","08:10","3.7"
"Oulu Vihreäsaari satama","2025","11","13","08:20","3.4"
"Oulu Vihreäsaari satama","2025","11","13","08:30","3.3"
"Oulu Vihreäsaari satama","2025","11","13","08:40","3.3"
"Oulu Vihreäsaari satama","2025","11","13","08:50","3.2"
"Oulu Vihreäsaari satama","2025","11","13","09:00","3.1"
"Oulu Vihreäsaari satama","2025","11","13","09:10","2.7"
"Oulu Vihreäsaari satama","2025","11","13","09:20","2.5"
"Oulu Vihreäsaari satama","2025","11","13","09:30","2.4"
"Oulu Vihreäsaari satama","2025","11","13","09:40","2.3"
"Oulu Vihreäsaari satama","2025","11","13","09:50","2.2"
"Oulu Vihreäsaari satama","2025","11","13","10:00","2.2"
"Oulu Vihreäsaari satama","2025","11","13","10:10","1.8"
"Oulu Vihreäsaari satama","2025","11","13","10:20","1.7"
"Oulu Vihreäsaari satama","2025","11","13","10:30","1.5"
"Oulu Vihreäsaari satama","2025","11","13","10:40","1.5"
"Oulu Vihreäsaari satama","2025","11","13","10:50","1.4"
"Oulu Vihreäsaari satama","2025","11","13","11:00","1.2"
"Oulu Vihreäsaari satama","2025","11","13","11:10","1.1"
"Oulu Vihreäsaari satama","2025","11","13","11:20","1"
"Oulu Vihreäsaari satama","2025","11","13","11:30","1"
"Oulu Vihreäsaari satama","2025","11","13","11:40","1"
"Oulu Vihreäsaari satama","2025","11","13","11:50","1.2"
"Oulu Vihreäsaari satama","2025","11","13","12:00","1"
"Oulu Vihreäsaari satama","2025","11","13","12:10","0.9"
"Oulu Vihreäsaari satama","2025","11","13","12:20","0.5"
"Oulu Vihreäsaari satama","2025","11","13","12:30","0.8"
"Oulu Vihreäsaari satama","2025","11","13","12:40","0.9"
"Oulu Vihreäsaari satama","2025","11","13","12:50","1"
"Oulu Vihreäsaari satama","2025","11","13","13:00","0.8"
"Oulu Vihreäsaari satama","2025","11","13","13:10","0.9"
"Oulu Vihreäsaari satama","2025","11","13","13:20","0.7"
"Oulu Vihreäsaari satama","2025","11","13","13:30","0.9"
"Oulu Vihreäsaari satama","2025","11","13","13:40","0.7"
"Oulu Vihreäsaari satama","2025","11","13","13:50","0.2"
"Oulu Vihreäsaari satama","2025","11","13","14:00","0"
"Oulu Vihreäsaari satama","2025","11","13","14:10","0.2"
"Oulu Vihreäsaari satama","2025","11","13","14:20","0.1"
"Oulu Vihreäsaari satama","2025","11","13","14:30","0"
"Oulu Vihreäsaari satama","2025","11","13","14:40","0"
"Oulu Vihreäsaari satama","2025","11","13","14:50","0.1"
"Oulu Vihreäsaari satama","2025","11","13","15:00","0.2"
"Oulu Vihreäsaari satama","2025","11","13","15:10","0.2"
"Oulu Vihreäsaari satama","2025","11","13","15:20","0.2"
"Oulu Vihreäsaari satama","2025","11","13","15:30","0.2"
"Oulu Vihreäsaari satama","2025","11","13","15:40","0.2"
"Oulu Vihreäsaari satama","2025","11","13","15:50","0.2"
"Oulu Vihreäsaari satama","2025","11","13","16:00","0.3"
"Oulu Vihreäsaari satama","2025","11","13","16:10","0.3"
"Oulu Vihreäsaari satama","2025","11","13","16:20","0.5"
"Oulu Vihreäsaari satama","2025","11","13","16:30","0.3"
"Oulu Vihreäsaari satama","2025","11","13","16:40","0.1"
"Oulu Vihreäsaari satama","2025","11","13","16:50","-0.1"
"Oulu Vihreäsaari satama","2025","11","13","17:00","0.2"
"Oulu Vihreäsaari satama","2025","11","13","17:10","-0.1"
"Oulu Vihreäsaari satama","2025","11","13","17:20","0"
"Oulu Vihreäsaari satama","2025","11","13","17:30","0.3"
"Oulu Vihreäsaari satama","2025","11","13","17:40","0.3"
"Oulu Vihreäsaari satama","2025","11","13","17:50","0.2"
"Oulu Vihreäsaari satama","2025","11","13","18:00","0.3"
"Oulu Vihreäsaari satama","2025","11","13","18:10","0.4"
"Oulu Vihreäsaari satama","2025","11","13","18:20","0.9"
"Oulu Vihreäsaari satama","2025","11","13","18:30","0.9"
"Oulu Vihreäsaari satama","2025","11","13","18:40","0.5"
"Oulu Vihreäsaari satama","2025","11","13","18:50","0.7"
"Oulu Vihreäsaari satama","2025","11","13","19:00","0.7"
"Oulu Vihreäsaari satama","2025","11","13","19:10","0.5"
"Oulu Vihreäsaari satama","2025","11","13","19:20","0.6"
"Oulu Vihreäsaari satama","2025","11","13","19:30","0.9"
"Oulu Vihreäsaari satama","2025","11","13","19:40","0.8"
"Oulu Vihreäsaari satama","2025","11","13","19:50","1"
"Oulu Vihreäsaari satama","2025","11","13","20:00","1.2"
"Oulu Vihreäsaari satama","2025","11","13","20:10","1.2"
"Oulu Vihreäsaari satama","2025","11","13","20:20","1.1"
"Oulu Vihreäsaari satama","2025","11","13","20:30","1"
"Oulu Vihreäsaari satama","2025","11","13","20:40","0.9"
"Oulu Vihreäsaari satama","2025","11","13","20:50","0.9"
"Oulu Vihreäsaari satama","2025","11","13","21:00","1.3"
"Oulu Vihreäsaari satama","2025","11","13","21:10","1.2"
"Oulu Vihreäsaari satama","2025","11","13","21:20","0.9"
"Oulu Vihreäsaari satama","2025","11","13","21:30","1.2"
"Oulu Vihreäsaari satama","2025","11","13","21:40","1.4"
"Oulu Vihreäsaari satama","2025","11","13","21:50","1.5"
"Oulu Vihreäsaari satama","2025","11","13","22:00","1.7"
"Oulu Vihreäsaari satama","2025","11","13","22:10","1.9"
"Oulu Vihreäsaari satama","2025","11","13","22:20","2.1"
"Oulu Vihreäsaari satama","2025","11","13","22:30","1.6"
"Oulu Vihreäsaari satama","2025","11","13","22:40","1.9"
"Oulu Vihreäsaari satama","2025","11","13","22:50","2.2"
"Oulu Vihreäsaari satama","2025","11","13","23:00","2.2"
"Oulu Vihreäsaari satama","2025","11","13","23:10","2.3"
"Oulu Vihreäsaari satama","2025","11","13","23:20","2.4"
"Oulu Vihreäsaari satama","2025","11","13","23:30","2.4"
"Oulu Vihreäsaari satama","2025","11","13","23:40","2.4"
"Oulu Vihreäsaari satama","2025","11","13","23:50","2.2"
"Oulu Vihreäsaari satama","2025","11","14","00:00","2.2"
"Oulu Vihreäsaari satama","2025","11","14","00:10","2.2"
"Oulu Vihreäsaari satama","2025","11","14","00:20","2.3"
"Oulu Vihreäsaari satama","2025","11","14","00:30","2.3"
"Oulu Vihreäsaari satama","2025","11","14","00:40","1.7"
"Oulu Vihreäsaari satama","2025","11","14","00:50","2.3"
"Oulu Vihreäsaari satama","2025","11","14","01:00","2.2"
"Oulu Vihreäsaari satama","2025","11","14","01:10","2.3"
"Oulu Vihreäsaari satama","2025","11","14","01:20","1.7"
"Oulu Vihreäsaari satama","2025","11","14","01:30","1.5"
"Oulu Vihreäsaari satama","2025","11","14","01:40","2.5"
"Oulu Vihreäsaari satama","2025","11","14","01:50","2.4"
"Oulu Vihreäsaari satama","2025","11","14","02:00","2.5"
"Oulu Vihreäsaari satama","2025","11","14","02:10","2.6"
"Oulu Vihreäsaari satama","2025","11","14","02:20","2.6"
"Oulu Vihreäsaari satama","2025","11","14","02:30","2.5"
"Oulu Vihreäsaari satama","2025","11","14","02:40","2.4"
"Oulu Vihreäsaari satama","2025","11","14","02:50","2.3"
"Oulu Vihreäsaari satama","2025","11","14","03:00","2.2"
"Oulu Vihreäsaari satama","2025","11","14","03:10","2.2"
"Oulu Vihreäsaari satama","2025","11","14","03:20","2"
"Oulu Vihreäsaari satama","2025","11","14","03:30","1.9"
"Oulu Vihreäsaari satama","2025","11","14","03:40","1.9"
"Oulu Vihreäsaari satama","2025","11","14","03:50","1.9"
"Oulu Vihreäsaari satama","2025","11","14","04:00","1.9"
"Oulu Vihreäsaari satama","2025","11","14","04:10","1.9"
"Oulu Vihreäsaari satama","2025","11","14","04:20","1.9"
"Oulu Vihreäsaari satama","2025","11","14","04:30","1.8"
"Oulu Vihreäsaari satama","2025","11","14","04:40","1.8"
"Oulu Vihreäsaari satama","2025","11","14","04:50","1.7"
"Oulu Vihreäsaari satama","2025","11","14","05:00","1.7"
"Oulu Vihreäsaari satama","2025","11","14","05:10","1.7"
"Oulu Vihreäsaari satama","2025","11","14","05:20","1.6"
"Oulu Vihreäsaari satama","2025","11","14","05:30","1.6"
"Oulu Vihreäsaari satama","2025","11","14","05:40","1.6"
"Oulu Vihreäsaari satama","2025","11","14","05:50","1.6"
"Oulu Vihreäsaari satama","2025","11","14","06:00","1.5"
"Oulu Vihreäsaari satama","2025","11","14","06:10","1.5"
"Oulu Vihreäsaari satama","2025","11","14","06:20","1.5"
"Oulu Vihreäsaari satama","2025","11","14","06:30","1.4"
"Oulu Vihreäsaari satama","2025","11","14","06:40","1.3"
"Oulu Vihreäsaari satama","2025","11","14","06:50","1.4"
"Oulu Vihreäsaari satama","2025","11","14","07:00","1.1"
"Oulu Vihreäsaari satama","2025","11","14","07:10","1.1"
"Oulu Vihreäsaari satama","2025","11","14","07:20","1"
"Oulu Vihreäsaari satama","2025","11","14","07:30","0.8"
"Oulu Vihreäsaari satama","2025","11","14","07:40","0.7"
"Oulu Vihreäsaari satama","2025","11","14","07:50","0.5"
"Oulu Vihreäsaari satama","2025","11","14","08:00","0.6"
"Oulu Vihreäsaari satama","2025","11","14","08:10","0.5"
"Oulu Vihreäsaari satama","2025","11","14","08:20","0.4"
"Oulu Vihreäsaari satama","2025","11","14","08:30","0.2"
"Oulu Vihreäsaari satama","2025","11","14","08:40","0.2"
"Oulu Vihreäsaari satama","2025","11","14","08:50","0.3"
"Oulu Vihreäsaari satama","2025","11","14","09:00","0.2"
"Oulu Vihreäsaari satama","2025","11","14","09:10","0.2"
"Oulu Vihreäsaari satama","2025","11","14","09:20","0"
"Oulu Vihreäsaari satama","2025","11","14","09:30","-0.1"
"Oulu Vihreäsaari satama","2025","11","14","09:40","0"
"Oulu Vihreäsaari satama","2025","11","14","09:50","0"
"Oulu Vihreäsaari satama","2025","11","14","10:00","-0.1"
"Oulu Vihreäsaari satama","2025","11","14","10:10","0"
"Oulu Vihreäsaari satama","2025","11","14","10:20","0.1"
"Oulu Vihreäsaari satama","2025","11","14","10:30","0"
"Oulu Vihreäsaari satama","2025","11","14","10:40","0"
"Oulu Vihreäsaari satama","2025","11","14","10:50","0.1"
"Oulu Vihreäsaari satama","2025","11","14","11:00","0.1"
"Oulu Vihreäsaari satama","2025","11","14","11:10","0"
"Oulu Vihreäsaari satama","2025","11","14","11:20","-0.2"
"Oulu Vihreäsaari satama","2025","11","14","11:30","-0.3"
"Oulu Vihreäsaari satama","2025","11","14","11:40","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","11:50","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","12:00","-0.6"
"Oulu Vihreäsaari satama","2025","11","14","12:10","-0.6"
"Oulu Vihreäsaari satama","2025","11","14","12:20","-0.6"
"Oulu Vihreäsaari satama","2025","11","14","12:30","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","12:40","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","12:50","-0.3"
"Oulu Vihreäsaari satama","2025","11","14","13:00","-0.3"
"Oulu Vihreäsaari satama","2025","11","14","13:10","-0.2"
"Oulu Vihreäsaari satama","2025","11","14","13:20","0"
"Oulu Vihreäsaari satama","2025","11","14","13:30","-0.1"
"Oulu Vihreäsaari satama","2025","11","14","13:40","0.1"
"Oulu Vihreäsaari satama","2025","11","14","13:50","-0.2"
"Oulu Vihreäsaari satama","2025","11","14","14:00","-0.1"
"Oulu Vihreäsaari satama","2025","11","14","14:10","0"
"Oulu Vihreäsaari satama","2025","11","14","14:20","0"
"Oulu Vihreäsaari satama","2025","11","14","14:30","-0.3"
"Oulu Vihreäsaari satama","2025","11","14","14:40","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","14:50","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","15:00","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","15:10","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","15:20","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","15:30","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","15:40","-0.6"
"Oulu Vihreäsaari satama","2025","11","14","15:50","-0.7"
"Oulu Vihreäsaari satama","2025","11","14","16:00","-0.8"
"Oulu Vihreäsaari satama","2025","11","14","16:10","-0.9"
"Oulu Vihreäsaari satama","2025","11","14","16:20","-1.2"
"Oulu Vihreäsaari satama","2025","11","14","16:30","-2.3"
"Oulu Vihreäsaari satama","2025","11","14","16:40","-2.4"
"Oulu Vihreäsaari satama","2025","11","14","16:50","-2.7"
"Oulu Vihreäsaari satama","2025","11","14","17:00","-2.8"
"Oulu Vihreäsaari satama","2025","11","14","17:10","-2.5"
"Oulu Vihreäsaari satama","2025","11","14","17:20","-3"
"Oulu Vihreäsaari satama","2025","11","14","17:30","-3"
"Oulu Vihreäsaari satama","2025","11","14","17:40","-3.1"
"Oulu Vihreäsaari satama","2025","11","14","17:50","-3.2"
"Oulu Vihreäsaari satama","2025","11","14","18:00","-3.3"
"Oulu Vihreäsaari satama","2025","11","14","18:10","-3.1"
"Oulu Vihreäsaari satama","2025","11","14","18:20","-2.9"
"Oulu Vihreäsaari satama","2025","11","14","18:30","-2.8"
"Oulu Vihreäsaari satama","2025","11","14","18:40","-2.6"
"Oulu Vihreäsaari satama","2025","11","14","18:50","-2.1"
"Oulu Vihreäsaari satama","2025","11","14","19:00","-2"
"Oulu Vihreäsaari satama","2025","11","14","19:10","-1.7"
"Oulu Vihreäsaari satama","2025","11","14","19:20","-1.7"
"Oulu Vihreäsaari satama","2025","11","14","19:30","-1.7"
"Oulu Vihreäsaari satama","2025","11","14","19:40","-1.5"
"Oulu Vihreäsaari satama","2025","11","14","19:50","-1.4"
"Oulu Vihreäsaari satama","2025","11","14","20:00","-1.1"
"Oulu Vihreäsaari satama","2025","11","14","20:10","-1"
"Oulu Vihreäsaari satama","2025","11","14","20:20","-1"
"Oulu Vihreäsaari satama","2025","11","14","20:30","-1.6"
"Oulu Vihreäsaari satama","2025","11","14","20:40","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","20:50","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","21:00","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","21:10","-0.5"
"Oulu Vihreäsaari satama","2025","11","14","21:20","-0.9"
"Oulu Vihreäsaari satama","2025","11","14","21:30","-1"
"Oulu Vihreäsaari satama","2025","11","14","21:40","-1"
"Oulu Vihreäsaari satama","2025","11","14","21:50","-0.8"
"Oulu Vihreäsaari satama","2025","11","14","22:00","-0.7"
"Oulu Vihreäsaari satama","2025","11","14","22:10","-0.8"
"Oulu Vihreäsaari satama","2025","11","14","22:20","-0.6"
"Oulu Vihreäsaari satama","2025","11","14","22:30","-0.8"
"Oulu Vihreäsaari satama","2025","11","14","22:40","-0.7"
"Oulu Vihreäsaari satama","2025","11","14","22:50","-0.4"
"Oulu Vihreäsaari satama","2025","11","14","23:00","-0.3"
"Oulu Vihreäsaari satama","2025","11","14","23:10","-0.3"
"Oulu Vihreäsaari satama","2025","11","14","23:20","-0.2"
"Oulu Vihreäsaari satama","2025","11","14","23:30","0"
"Oulu Vihreäsaari satama","2025","11","14","23:40","0.1"
"Oulu Vihreäsaari satama","2025","11","14","23:50","0.1"
"Oulu Vihreäsaari satama","2025","11","15","00:00","0.1"
"Oulu Vihreäsaari satama","2025","11","15","00:10","0"
"Oulu Vihreäsaari satama","2025","11","15","00:20","0.2"
"Oulu Vihreäsaari satama","2025","11","15","00:30","-0.1"
"Oulu Vihreäsaari satama","2025","11","15","00:40","-0.2"
"Oulu Vihreäsaari satama","2025","11","15","00:50","-0.2"
"Oulu Vihreäsaari satama","2025","11","15","01:00","-0.2"
"Oulu Vihreäsaari satama","2025","11","15","01:10","-0.5"
"Oulu Vihreäsaari satama","2025","11","15","01:20","-0.7"
"Oulu Vihreäsaari satama","2025","11","15","01:30","-0.8"
"Oulu Vihreäsaari satama","2025","11","15","01:40","-0.7"
"Oulu Vihreäsaari satama","2025","11","15","01:50","-0.6"
"Oulu Vihreäsaari satama","2025","11","15","02:00","-0.4"
"Oulu Vihreäsaari satama","2025","11","15","02:10","-0.4"
"Oulu Vihreäsaari satama","2025","11","15","02:20","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","02:30","-0.4"
"Oulu Vihreäsaari satama","2025","11","15","02:40","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","02:50","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","03:00","-0.2"
"Oulu Vihreäsaari satama","2025","11","15","03:10","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","03:20","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","03:30","-0.2"
"Oulu Vihreäsaari satama","2025","11","15","03:40","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","03:50","-0.3"
"Oulu Vihreäsaari satama","2025","11","15","04:00","-0.1"
"Oulu Vihreäsaari satama","2025","11","15","04:10","-0.2"
"Oulu Vihreäsaari satama","2025","11","15","04:20","-0.1"
"Oulu Vihreäsaari satama","2025","11","15","04:30","-0.1"
"Oulu Vihreäsaari satama","2025","11","15","04:40","0.1"
"Oulu Vihreäsaari satama","2025","11","15","04:50","0.1"
"Oulu Vihreäsaari satama","2025","11","15","05:00","0.1"
"Oulu Vihreäsaari satama","2025","11","15","05:10","0"
"Oulu Vihreäsaari satama","2025","11","15","05:20","0.1"
"Oulu Vihreäsaari satama","2025","11","15","05:30","0.1"
"Oulu Vihreäsaari satama","2025","11","15","05:40","0.4"
"Oulu Vihreäsaari satama","2025","11","15","05:50","0.2"
"Oulu Vihreäsaari satama","2025","11","15","06:00","0.4"
"Oulu Vihreäsaari satama","2025","11","15","06:10","0.3"
"Oulu Vihreäsaari satama","2025","11","15","06:20","0.4"
"Oulu Vihreäsaari satama","2025","11","15","06:30","0.4"
"Oulu Vihreäsaari satama","2025","11","15","06:40","0.4"
"Oulu Vihreäsaari satama","2025","11","15","06:50","0.4"
"Oulu Vihreäsaari satama","2025","11","15","07:00","0.3"
"Oulu Vihreäsaari satama","2025","11","15","07:10","0.2"
"Oulu Vihreäsaari satama","2025","11","15","07:20","0.3"
"Oulu Vihreäsaari satama","2025","11","15","07:30","0.4"
"Oulu Vihreäsaari satama","2025","11","15","07:40","0.6"
"Oulu Vihreäsaari satama","2025","11","15","07:50","0.7"
"Oulu Vihreäsaari satama","2025","11","15","08:00","0.5"
"Oulu Vihreäsaari satama","2025","11","15","08:10","0.6"
"Oulu Vihreäsaari satama","2025","11","15","08:20","0.6"
"Oulu Vihreäsaari satama","2025","11","15","08:30","0.9"
"Oulu Vihreäsaari satama","2025","11","15","08:40","1"
"Oulu Vihreäsaari satama","2025","11","15","08:50","1.1"
"Oulu Vihreäsaari satama","2025","11","15","09:00","1.3"
"Oulu Vihreäsaari satama","2025","11","15","09:10","1.4"
"Oulu Vihreäsaari satama","2025","11","15","09:20","1.5"
"Oulu Vihreäsaari satama","2025","11","15","09:30","1.4"
"Oulu Vihreäsaari satama","2025","11","15","09:40","1.4"
"Oulu Vihreäsaari satama","2025","11","15","09:50","1.5"
"Oulu Vihreäsaari satama","2025","11","15","10:00","1.6"
"Oulu Vihreäsaari satama","2025","11","15","10:10","1.6"
"Oulu Vihreäsaari satama","2025","11","15","10:20","1.5"
"Oulu Vihreäsaari satama","2025","11","15","10:30","1.6"
"Oulu Vihreäsaari satama","2025","11","15","10:40","1.6"
"Oulu Vihreäsaari satama","2025","11","15","10:50","1.7"
"Oulu Vihreäsaari satama","2025","11","15","11:00","1.7"
"Oulu Vihreäsaari satama","2025","11","15","11:10","1.7"
"Oulu Vihreäsaari satama","2025","11","15","11:20","1.7"
"Oulu Vihreäsaari satama","2025","11","15","11:30","1.8"
"Oulu Vihreäsaari satama","2025","11","15","11:40","1.7"
"Oulu Vihreäsaari satama","2025","11","15","11:50","1.7"
"Oulu Vihreäsaari satama","2025","11","15","12:00","1.6"
"Oulu Vihreäsaari satama","2025","11","15","12:10","1.5"
"Oulu Vihreäsaari satama","2025","11","15","12:20","1.7"
"Oulu Vihreäsaari satama","2025","11","15","12:30","1.7"
"Oulu Vihreäsaari satama","2025","11","15","12:40","1.7"
"Oulu Vihreäsaari satama","2025","11","15","12:50","1.7"
"Oulu Vihreäsaari satama","2025","11","15","13:00","1.7"
"Oulu Vihreäsaari satama","2025","11","15","13:10","1.7"
"Oulu Vihreäsaari satama","2025","11","15","13:20","1.7"
"Oulu Vihreäsaari satama","2025","11","15","13:30","1.7"
"Oulu Vihreäsaari satama","2025","11","15","13:40","1.7"
"Oulu Vihreäsaari satama","2025","11","15","13:50","1.7"
"Oulu Vihreäsaari satama","2025","11","15","14:00","1.7"
"Oulu Vihreäsaari satama","2025","11","15","14:10","1.5"
"Oulu Vihreäsaari satama","2025","11","15","14:20","1.5"
"Oulu Vihreäsaari satama","2025","11","15","14:30","1.5"
"Oulu Vihreäsaari satama","2025","11","15","14:40","1.4"
"Oulu Vihreäsaari satama","2025","11","15","14:50","1.6"
"Oulu Vihreäsaari satama","2025","11","15","15:00","1.6"
"Oulu Vihreäsaari satama","2025","11","15","15:10","1.6"
"Oulu Vihreäsaari satama","2025","11","15","15:20","1.7"
"Oulu Vihreäsaari satama","2025","11","15","15:30","1.8"
"Oulu Vihreäsaari satama","2025","11","15","15:40","1.7"
"Oulu Vihreäsaari satama","2025","11","15","15:50","1.7"
"Oulu Vihreäsaari satama","2025","11","15","16:00","1.7"
"Oulu Vihreäsaari satama","2025","11","15","16:10","1.8"
"Oulu Vihreäsaari satama","2025","11","15","16:20","1.7"
"Oulu Vihreäsaari satama","2025","11","15","16:30","1.6"
"Oulu Vihreäsaari satama","2025","11","15","16:40","0.7"
"Oulu Vihreäsaari satama","2025","11","15","16:50","2.1"
"Oulu Vihreäsaari satama","2025","11","15","17:00","2.1"
"Oulu Vihreäsaari satama","2025","11","15","17:10","2.3"
"Oulu Vihreäsaari satama","2025","11","15","17:20","2.4"
"Oulu Vihreäsaari satama","2025","11","15","17:30","2.5"
"Oulu Vihreäsaari satama","2025","11","15","17:40","2.6"
"Oulu Vihreäsaari satama","2025","11","15","17:50","2.6"
"Oulu Vihreäsaari satama","2025","11","15","18:00","2.7"
"Oulu Vihreäsaari satama","2025","11","15","18:10","2.6"
"Oulu Vihreäsaari satama","2025","11","15","18:20","2.5"
"Oulu Vihreäsaari satama","2025","11","15","18:30","0.9"
"Oulu Vihreäsaari satama","2025","11","15","18:40","0.4"
"Oulu Vihreäsaari satama","2025","11","15","18:50","0.3"
"Oulu Vihreäsaari satama","2025","11","15","19:00","0.5"
"Oulu Vihreäsaari satama","2025","11","15","19:10","0.6"
"Oulu Vihreäsaari satama","2025","11","15","19:20","0.5"
"Oulu Vihreäsaari satama","2025","11","15","19:30","0.6"
"Oulu Vihreäsaari satama","2025","11","15","19:40","0.7"
"Oulu Vihreäsaari satama","2025","11","15","19:50","0.8"
"Oulu Vihreäsaari satama","2025","11","15","20:00","0.8"
"Oulu Vihreäsaari satama","2025","11","15","20:10","0.6"
"Oulu Vihreäsaari satama","2025","11","15","20:20","0.4"
"Oulu Vihreäsaari satama","2025","11","15","20:30","0.5"
"Oulu Vihreäsaari satama","2025","11","15","20:40","1"
"Oulu Vihreäsaari satama","2025","11","15","20:50","1.3"
"Oulu Vihreäsaari satama","2025","11","15","21:00","1.2"
"Oulu Vihreäsaari satama","2025","11","15","21:10","1.2"
"Oulu Vihreäsaari satama","2025","11","15","21:20","1"
"Oulu Vihreäsaari satama","2025","11","15","21:30","1"
"Oulu Vihreäsaari satama","2025","11","15","21:40","1.1"
"Oulu Vihreäsaari satama","2025","11","15","21:50","2.3"
"Oulu Vihreäsaari satama","2025","11","15","22:00","2.2"
"Oulu Vihreäsaari satama","2025","11","15","22:10","2.1"
"Oulu Vihreäsaari satama","2025","11","15","22:20","2"
"Oulu Vihreäsaari satama","2025","11","15","22:30","1.9"
"Oulu Vihreäsaari satama","2025","11","15","22:40","1.9"
"Oulu Vihreäsaari satama","2025","11","15","22:50","1.8"
"Oulu Vihreäsaari satama","2025","11","15","23:00","1.7"
"Oulu Vihreäsaari satama","2025","11","15","23:10","1.6"
"Oulu Vihreäsaari satama","2025","11","15","23:20","1.6"
"Oulu Vihreäsaari satama","2025","11","15","23:30","1.5"
"Oulu Vihreäsaari satama","2025","11","15","23:40","1.8"
"Oulu Vihreäsaari satama","2025","11","15","23:50","2.2"
"Oulu Vihreäsaari satama","2025","11","16","00:00","2.3"
"Oulu Vihreäsaari satama","2025","11","16","00:10","2.3"
"Oulu Vihreäsaari satama","2025","11","16","00:20","2.3"
"Oulu Vihreäsaari satama","2025","11","16","00:30","1.3"
"Oulu Vihreäsaari satama","2025","11","16","00:40","1"
"Oulu Vihreäsaari satama","2025","11","16","00:50","1"
"Oulu Vihreäsaari satama","2025","11","16","01:00","1.1"
"Oulu Vihreäsaari satama","2025","11","16","01:10","1.3"
"Oulu Vihreäsaari satama","2025","11","16","01:20","1.6"
"Oulu Vihreäsaari satama","2025","11","16","01:30","1.6"
"Oulu Vihreäsaari satama","2025","11","16","01:40","1.5"
"Oulu Vihreäsaari satama","2025","11","16","01:50","1.5"
"Oulu Vihreäsaari satama","2025","11","16","02:00","1.4"
"Oulu Vihreäsaari satama","2025","11","16","02:10","1.3"
"Oulu Vihreäsaari satama","2025","11","16","02:20","1.1"
"Oulu Vihreäsaari satama","2025","11","16","02:30","1.1"
"Oulu Vihreäsaari satama","2025","11","16","02:40","0.8"
"Oulu Vihreäsaari satama","2025","11","16","02:50","0.7"
